participant,trial,session,hrtf,target_azimuth_deg,masker_azimuth_deg,correct,predicted_srm_db
sub-01,62,after,optimised,150,30,1,-2.35962064632421
sub-01,63,after,optimised,150,30,0,-2.50143332569208
sub-01,64,after,individual,30,30,1,-4.56112811016143
sub-01,65,after,individual,150,30,0,-3.94001969143476
sub-01,66,after,optimised,150,30,1,-4.16099787007056
sub-01,67,after,optimised,30,150,0,0.608906525650196
sub-01,68,after,individual,30,150,0,-9.06884832307802
sub-01,69,after,optimised,30,30,1,-9.10434731294655
sub-01,70,after,individual,30,150,0,-6.06987497116345
sub-01,71,after,individual,30,150,1,-4.35972875513646
sub-01,72,after,optimised,150,30,1,-1.72912563431105
sub-01,73,after,individual,30,150,0,-9.03862414347279
sub-01,74,after,optimised,30,30,1,-4.46006136679459
sub-01,75,after,optimised,30,150,0,-3.5878502470384
sub-01,76,after,individual,30,30,0,-7.28163771962019
sub-01,77,after,optimised,30,30,0,-7.35964022970308
sub-01,78,after,optimised,30,150,0,0.117995804294637
sub-01,79,after,individual,150,30,1,-5.83113751796163
sub-01,80,after,optimised,30,150,1,-3.68496767275192
sub-01,81,after,individual,30,30,0,-4.82931882145446
sub-01,82,after,individual,30,30,0,-5.40575201047873
sub-01,83,after,optimised,30,30,0,-4.84146837440312
sub-01,84,after,optimised,150,30,1,-2.07248630171787
sub-01,85,after,optimised,30,150,0,-1.91092075254893
sub-01,86,after,optimised,30,150,1,-1.58497550806924
sub-01,87,after,individual,30,30,1,-5.30247529828385
sub-01,88,after,optimised,150,30,1,-0.387334261771821
sub-01,89,after,individual,30,150,0,-8.8792790366752
sub-01,90,after,optimised,30,30,0,-5.21144063031223
sub-01,91,after,individual,150,30,1,-3.26608942533181
sub-01,92,after,individual,30,150,1,-8.70368373347877
sub-01,93,after,optimised,30,150,1,1.1297484156934
sub-01,94,after,optimised,150,30,0,-4.23659157227611
sub-01,95,after,optimised,30,150,1,2.98850822738931
sub-01,96,after,individual,150,30,0,-3.42175855548177
sub-01,97,after,individual,150,30,0,-3.42175855548177
sub-01,98,after,individual,30,150,1,-11.2163118840408
sub-01,99,after,optimised,150,30,0,-0.604645700030224
sub-01,100,after,optimised,30,30,1,-5.15040352156466
sub-01,101,after,individual,150,30,0,-5.76082110394045
sub-01,102,after,individual,30,150,0,-6.6759438560934
sub-01,103,after,optimised,30,150,1,-2.12731008408866
sub-01,104,after,individual,150,30,0,-2.15957782007962
sub-01,105,after,optimised,30,150,1,-1.58314367507494
sub-01,106,after,optimised,30,150,1,-1.58314367507494
sub-01,107,after,optimised,30,150,1,-3.74577429156531
sub-01,108,after,individual,150,30,1,-5.54313974477937
sub-01,109,after,optimised,30,30,0,-6.73921113065487
sub-01,110,after,optimised,30,30,0,-8.81567943770284
sub-01,111,after,individual,30,30,0,-6.68494595065753
sub-01,112,after,optimised,30,150,1,0.864081587871682
sub-01,113,after,optimised,30,150,1,0.083091464060339
sub-01,114,after,individual,30,150,0,-7.47681978645561
sub-01,115,after,individual,30,30,1,-8.70014632858615
sub-01,116,after,optimised,30,30,0,-5.43024583980313
sub-01,117,after,optimised,150,30,1,-4.41047476339127
sub-01,118,after,individual,30,30,0,-5.52729320359582
sub-01,119,after,optimised,30,30,0,-8.87208113765024
