participant,trial,session,hrtf,target_azimuth_deg,masker_azimuth_deg,correct,predicted_srm_db
sub-12,88,after,optimised,150,30,1,-0.387334261771821
sub-12,89,after,individual,30,150,1,-7.94824838443146
sub-12,90,after,optimised,30,30,0,-5.21144063031223
sub-12,91,after,individual,150,30,0,-3.12334500914572
sub-12,92,after,individual,30,150,0,-7.61482743265219
sub-12,93,after,optimised,30,150,1,1.1297484156934
sub-12,94,after,optimised,150,30,1,-4.23659157227611
sub-12,95,after,optimised,30,150,1,2.98850822738931
sub-12,96,after,individual,150,30,1,-3.66176418456133
sub-12,97,after,optimised,30,150,1,-2.12731008408866
sub-12,98,after,individual,30,150,1,-10.0370003385465
sub-12,99,after,optimised,150,30,0,-0.604645700030224
sub-12,100,after,optimised,30,30,1,-5.15040352156466
sub-12,101,after,individual,150,30,1,-1.92509152120723
sub-12,102,after,individual,30,150,1,-5.53635436254026
sub-12,103,after,optimised,30,150,1,-1.58314367507494
sub-12,104,after,individual,150,30,1,-5.50057316633186
sub-12,105,after,optimised,30,150,1,-1.24394743476767
sub-12,106,after,individual,30,30,1,-7.05246313624841
sub-12,107,after,optimised,30,150,1,-3.74577429156531
sub-12,108,after,individual,150,30,1,-2.06085562539789
sub-12,109,after,optimised,30,30,1,-6.73921113065487
sub-12,110,after,optimised,30,30,1,-8.81567943770284
sub-12,111,after,individual,30,30,1,-8.824183947233
sub-12,112,after,optimised,30,150,0,0.864081587871682
sub-12,113,after,optimised,30,150,0,0.083091464060339
sub-12,114,after,individual,150,30,1,-5.60799100017057
sub-12,115,after,individual,30,30,0,-5.56443964555995
sub-12,116,after,optimised,30,30,0,-5.43024583980313
sub-12,117,after,optimised,150,30,1,-4.41047476339127
sub-12,118,after,individual,30,30,0,-8.74184150633516
sub-12,119,after,optimised,30,30,0,-8.87208113765024
