participant,trial,session,hrtf,target_azimuth_deg,masker_azimuth_deg,correct,predicted_srm_db
sub-18,93,after,optimised,30,150,0,1.1297484156934
sub-18,94,after,optimised,150,30,1,-0.387334261771821
sub-18,95,after,optimised,30,150,0,2.98850822738931
sub-18,96,after,individual,150,30,0,-4.44275865470055
sub-18,97,after,optimised,30,150,0,-2.12731008408866
sub-18,98,after,individual,30,150,1,-9.46013366744518
sub-18,99,after,optimised,150,30,0,-4.23659157227611
sub-18,100,after,optimised,30,30,0,-6.73921113065487
sub-18,101,after,individual,150,30,1,-2.80350938684004
sub-18,102,after,individual,30,150,0,-5.22983538636016
sub-18,103,after,optimised,30,150,0,-1.58314367507494
sub-18,104,after,individual,150,30,0,-6.52911151286081
sub-18,105,after,optimised,30,150,1,-1.24394743476767
sub-18,106,after,individual,30,30,0,-7.02723553476556
sub-18,107,after,optimised,30,150,1,-3.74577429156531
sub-18,108,after,individual,150,30,1,-3.04887766579064
sub-18,109,after,optimised,30,30,0,-8.81567943770284
sub-18,110,after,optimised,30,30,0,-5.43024583980313
sub-18,111,after,individual,30,30,0,-8.86557401953801
sub-18,112,after,optimised,30,150,1,0.864081587871682
sub-18,113,after,optimised,30,150,0,0.083091464060339
sub-18,114,after,individual,150,30,1,-6.59828764849422
sub-18,115,after,individual,30,150,0,-5.87134919040835
sub-18,116,after,individual,30,30,0,-5.60807707164187
sub-18,117,after,optimised,30,30,0,-8.87208113765024
sub-18,118,after,optimised,150,30,1,-0.604645700030224
sub-18,119,after,individual,30,30,0,-8.76284014295355
